label,websocket,wasm,hash_function,webworkers,messageloop_load,postmessage_load,parallel_functions
benign,0,0,0,0,0,0,1
benign,0,0,0,0,9758336,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,2359316,0,0
benign,0,0,0,0,4375374,0,0
benign,0,0,0,0,1552843,0,0
benign,0,0,0,0,3872315,0,0
benign,0,0,0,0,950762,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,7877,0,0
benign,0,0,0,0,4408294,0,0
benign,0,0,0,0,1289685,0,0
benign,0,0,0,0,172168,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2126785,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,4368080,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3131348,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1463926,0,0
benign,0,0,0,0,70214,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3094025,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,1,5900861,0,0
benign,1,0,0,0,1465584,0,0
benign,0,0,0,0,5324929,0,0
benign,0,0,0,0,836467,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1689488,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,4956369,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,3,23895548,56777,0
benign,0,0,0,0,0,0,0
benign,0,0,0,1,14015575,6654,0
benign,0,0,0,0,1981690,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,862478,0,0
benign,1,0,0,0,2423957,0,0
benign,0,0,0,0,3508589,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,2,20247440,436554,0
benign,0,0,0,0,200660,0,0
benign,0,0,0,0,5708499,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1591250,0,0
benign,0,0,0,0,2768139,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,18107220,0,0
benign,0,0,0,0,311454,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,3,20598180,10852890,0
benign,0,0,0,0,1198144,0,0
benign,1,0,0,0,6286986,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,1,4386749,690,0
benign,0,0,0,0,1591813,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1576711,0,0
benign,0,0,0,0,4228028,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,4532557,0,0
benign,0,0,0,0,152255,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,3827261,0,0
benign,0,0,0,0,4875071,0,0
benign,0,0,0,4,4453494,45464,1
benign,0,0,0,0,0,0,0
benign,0,0,0,0,9829381,0,0
benign,0,0,0,0,3714078,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1562012,0,0
benign,0,0,0,0,328129,0,0
benign,0,0,0,0,1401390,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,856348,0,0
benign,0,0,0,0,1010543,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,8020138,0,0
benign,0,0,0,0,2717825,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,2,13744646,876958,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3181045,0,0
benign,0,0,0,0,3597845,0,0
benign,0,0,0,0,795846,0,0
benign,0,0,0,0,1353926,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1132296,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1865983,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,7393566,0,0
benign,0,0,0,0,902826,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,2,20373007,896858,0
benign,0,0,0,0,833498,0,0
benign,0,0,0,0,2609165,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,1,12656499,43222,0
benign,0,0,0,0,2926579,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1894787,0,0
benign,0,0,0,0,4450093,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,795730,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,1
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2167192,0,0
benign,0,0,0,0,1128150,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,12245791,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3748617,0,0
benign,0,0,0,0,8467192,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,4994702,0,0
benign,0,0,0,0,216399,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2203974,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2862664,0,0
benign,0,0,0,0,6960848,0,0
benign,1,0,0,0,18401448,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1261221,0,0
benign,0,0,0,0,187494,0,0
benign,0,0,0,0,1309584,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3247979,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2230796,0,0
benign,0,0,0,0,581484,0,0
benign,0,0,0,0,136378,0,0
benign,0,0,0,0,214020,0,0
benign,0,0,0,0,6986661,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,4793738,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2342158,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1194649,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3042383,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,362197,0,0
benign,0,0,0,0,9760,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1858689,0,0
benign,0,0,0,0,7566017,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,811811,0,0
benign,0,0,0,0,4195138,0,0
benign,0,0,0,0,2273339,0,0
benign,0,0,0,0,5464107,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,304409,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2951073,0,0
benign,0,0,0,2,12685476,6554,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,6429658,0,0
benign,0,0,0,0,9962605,0,0
benign,0,0,0,0,871038,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,7633,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,4553346,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3562400,0,0
benign,0,0,0,0,262069,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,735595,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3452926,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2831608,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,10737169,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,227875,0,0
benign,0,0,0,0,4483308,0,0
benign,0,0,0,0,11844631,0,0
benign,1,0,0,1,11945855,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2188039,0,0
benign,1,0,0,0,13327716,0,0
benign,0,0,0,0,6561075,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,1270884,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,759018,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,24109645,0,0
benign,1,0,0,0,0,0,0
benign,1,0,0,0,23405558,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,275541,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,3,10989905,2719340,1
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,143034,0,0
benign,0,0,0,0,718045,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3699055,0,0
benign,0,0,0,0,3368144,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,2,15869088,3680,1
benign,0,0,0,0,8655479,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,5389867,0,0
benign,0,0,0,1,6709717,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1747679,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3312414,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,713509,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,1597298,0,0
benign,0,0,0,0,0,0,1
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,123458,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1060079,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1995976,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,5142233,0,0
benign,0,0,0,0,745324,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,6222275,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,10133256,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2329973,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,7795539,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1539008,0,0
benign,0,0,0,0,346925,0,0
benign,0,0,0,0,60038,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,5533550,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,5292957,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,5424386,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,31754,0,0
benign,0,0,0,0,1175601,0,0
benign,0,0,0,0,615067,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,184109,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2924534,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1516310,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2929428,0,0
benign,0,0,0,0,2391402,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3551759,0,0
benign,1,0,0,0,7428306,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,2664266,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,5851999,0,0
benign,0,0,0,2,20358343,0,0
benign,0,0,0,0,501650,0,0
benign,0,0,0,0,1572023,0,0
benign,0,0,0,0,1662102,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,7205809,0,0
benign,0,0,0,0,255176,0,0
benign,0,0,0,0,2897170,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2741203,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2605042,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1769133,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,296386,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,762310,0,0
benign,0,0,0,1,808427,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1255965,0,0
benign,0,0,0,0,5302803,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,1,10755852,2210,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,4594648,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,5671216,0,0
benign,0,0,0,0,9249,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,106004,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,1,4475312,630,0
benign,0,0,0,0,21547536,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,4812961,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3310372,0,0
benign,0,0,0,0,957139,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,475471,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,439520,0,0
benign,0,0,0,0,600760,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1433603,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,364009,0,0
